sentence,sentiment,opinion,aspect,subjectivity
"Smooth , tanned and shimmery !",POS,smooth,,0
"Smooth , tanned and shimmery !",POS,tanned,,0
Snagged right away .,NEG,,,1
"So , after dropping $ 84 , I am going to throw them in our burn pile and laugh maniacally as they smoke , twist , and char , much like my feet for the past 3 week .",NEG,,them,1
"So , four stars for fashion , zero for product quality .",POS,,fashion,1
"So , four stars for fashion , zero for product quality .",POS,,quality,1
"So , with essentially no real hips or booty yet , they just fit .",POS,fit,,0
"So , with essentially no real hips or booty yet , they just fit .",POS,Just,,0
So again if you are taller or thicker you have been warned .,NEG,,,1
"So at their longest , they come just past my elbows ( I have long arms ) , and when rolled up , it is a short sleeve shirt .",NEG,,sleeve,1
"So basically the chart is way off , order your regular size or a size down .",NEG,,chart,1
"So brilliant , it can be viewed by extraterrestrials light years away .",POS,brilliant,,0
"So brilliant , it can be viewed by extraterrestrials light years away .",POS,so,,0
So comfortable and tough they are great for anything .,POS,comfortable,they,0
So comfortable and tough they are great for anything .,POS,great,they,0
So comfortable and tough they are great for anything .,POS,so,they,0
So comfortable and tough they are great for anything .,POS,tough,they,0
So comfy !,POS,comfy,,0
So comfy !,POS,so,,0
"So even if they had fit , I 'm not sure I would have kept them .",NEG,,them,1
"So far , the texture is nice .",POS,Nice,texture,0
So glad to have read other reviews .,POS,glad,,0
So glad to have read other reviews .,POS,so,,0
So happy to have found these navy flats !,POS,happy,flats,0
So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,NEG,do,size,0
So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,NEG,NOT,size,0
So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,NEG,run,size,0
So I tried LifeStride 's Mimosa but BEWARE they do not run true to size .,NEG,TRUE,size,0
"So I was n't sure how these were gon na be , but I adore them ! I 'm glad I took the other reviews advice and ordered up a size because the crotch .",POS,adore,them,0
So in that sense they are on the smaller side when compared to regular street clothing .,NEG,smaller,they,0
So of course I will return them .,NEG,,them,1
So soft nice to wear .,POS,nice,,0
So soft nice to wear .,POS,so,,0
So soft nice to wear .,POS,soft,,0
So there 's no reason a run should have even happened .,NEG,,,1
so this is a much better investment .,POS,better,,0
so this is a much better investment .,POS,much,,0
so unbelievably comfortable !,POS,comfortable,,0
so unbelievably comfortable !,POS,so,,0
so unbelievably comfortable !,POS,unbelievably,,0
"So when I have my toes/the ball of the foot on the ground , the back part of the heel does not touch the ground .",NEG,,,1
"Soft , thick and rugged .",POS,rugged,,0
"Soft , thick and rugged .",POS,soft,,0
"Soft , thick and rugged .",POS,thick,,0
"Soft , warm , comfortable .",POS,comfortable,,0
"Soft , warm , comfortable .",POS,soft,,0
"Soft , warm , comfortable .",POS,warm,,0
Soft .,POS,soft,,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,durable,Shoes,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,light,Shoes,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,quite,they,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,soft,Shoes,0
"Soft as a pillow , light as a feather , durable and blessed with simplicity , these shoes may have no built in arch but they conform to your feet quite well.After a bout with edema , I found I could no longer wear tied shoes without my feet cramping .",POS,well.After,they,0
Somewhat small .,NEG,small,,0
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,,pantyhose,1
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,,Standard,1
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,painful,them,0
"Standard pantyhose would tear after one use , and the remaining ribbons would cut into my feet and toes , and become imbedded as I skated , making them very painful to take off .",NEG,Very,them,0
Stay in place well .,POS,well,,0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,,,1
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,comfortable,,0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,FITS,,0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,good,price,0
"Still fits and is comfortable , good price and I can even decorate with beads if I want .",POS,Still,,0
Still wearing and enjoying the sandals tho ; they are nice with colorful summer clothing .,POS,enjoying,sandals,0
Still wearing and enjoying the sandals tho ; they are nice with colorful summer clothing .,POS,nice,they,0
STILL WEARS THEM A YEAR LATER !,POS,,them,1
"Strong , feels nice .",POS,nice,,0
"Strong , feels nice .",POS,strong,,0
Stylish and comfortable .,POS,comfortable,,0
Stylish and comfortable .,POS,stylish,,0
super comfy .,POS,comfy,,0
super comfy .,POS,super,,0
Super crinoline for the price !,POS,super,price,0
Super great product at a good price .,POS,good,price,0
Super great product at a good price .,POS,great,product,0
Super great product at a good price .,POS,super,product,0
Super quality,POS,super,quality,0
SUPER SMALL AND I GOT AN XL .,NEG,small,,0
SUPER SMALL AND I GOT AN XL .,NEG,super,,0
Sweet !,POS,Sweet,,0
Thank you,POS,,,1
Thank you amazon for free returns .,POS,,amazon,1
Thank you for a quality product and service .,POS,Thank,product,0
Thank you for a quality product and service .,POS,Thank,service,0
Thank You I wore them yesterday to church .,POS,,them,1
"Thankfully the persob who drove me had an iphone and was able to find the zip code for me.Being sight-impaired , I need rides everywhere , so having to get a ride to the post office , having the zip missing , and having to pay over $ 11 to mail the sandals , has left me very dismayed .",NEG,dismayed,,0
"Thankfully the persob who drove me had an iphone and was able to find the zip code for me.Being sight-impaired , I need rides everywhere , so having to get a ride to the post office , having the zip missing , and having to pay over $ 11 to mail the sandals , has left me very dismayed .",NEG,Very,,0
Thanks !,POS,Thanks,,0
Thanks for making it available and affordable !,POS,affordable,,0
Thanks for making it available and affordable !,POS,available,,0
Thanks for making it available and affordable !,POS,Thanks,,0
Thanks for that great quality and I will be ordering another color soon .,POS,,,1
Thanks for that great quality and I will be ordering another color soon .,POS,great,quality,0
"Thanks to being deer skin , they stretch just the right amount .",POS,,they,1
"Thanks to being deer skin , they stretch just the right amount .",POS,Thanks,deer,0
"Thanks to being deer skin , they stretch just the right amount .",POS,Thanks,skin,0
That could be attributed to the tight fit .,NEG,tight,,0
That means shoes like this are stylish all the time .,POS,stylish,,0
that 's a bit too fast I would think .,NEG,,,1
"That said , Would definitely buy again .",POS,,,1
That was scratching on my heel .,NEG,,,1
That worked perfectly for me .,POS,perfectly,,0
The amount of stretch also makes me think that these will last a long time .,POS,,,1
The area across the top of the foot is very tight .,NEG,tight,area,0
The area across the top of the foot is very tight .,NEG,Very,area,0
The back elastic heel strap helps and fits great - no slipping .,POS,,heel,1
The back elastic heel strap helps and fits great - no slipping .,POS,,strap,1
The back elastic heel strap helps and fits great - no slipping .,POS,great,heel,0
The back elastic heel strap helps and fits great - no slipping .,POS,great,strap,0
The back elastic piece looked like it would only last a short time before it broke .,NEG,,back,1
The back elastic piece looked like it would only last a short time before it broke .,NEG,,elastic,1
The back elastic piece looked like it would only last a short time before it broke .,NEG,,piece,1
The best .,POS,best,,0
The best pairs of sandals I have ever bought .,POS,best,sandals,0
