raw_words,sentiment,aspect,opinion,subjectivity
"The Florentine Cafe is at best a mediocre restaurant , but a fabulous bar ! My wife and I went for lunch this weekend , as we often find ourselves wandering around the North End at two or three oclock in the afternoon looking for a late lunch/early dinner.We ordered some Bruschetta as an appetizer , and it was pretty much just some italian bread with tomatoes and cheese , nothing inspired , but just fine if you 're looking for a nosh with your drinks.I ordered the Pollo Fra Diavolo and was rather disappointed - the sauce was greasy and lacked flavor and pizazz - though it did have a slight kick it was nothing like the fiery goodness of a really good diavolo sauce.My wife chose the salmon risotto and it was similarly underwhelming , an utterly uninteresting piece of grilled salmon ( tasted like it was n't seasoned at all ) and a big blop of mostly flavorless creamy rice.What saved this place from a two star review was my mixed drink - I had the Florentine Cosmopolitan ( Who says guys ca n't drink a cosmo ?",POS,bar,fabulous,0
The Funghi pizza was okay.The busser who brought it obviously didn't mention anything ( surely they wouldn't have served it if they could spot that it was over-baked ) so we were willing to chalk it up to `` it 's supposed to be that way '' especially since Neapolitan pizzas are basically flash-baked .,NEU,Funghi pizza,okay.The,1
The Grecian delight pizza is wonderful !,POS,Grecian delight pizza,wonderful,0
"The Kurage had the least flavor of anything , but everything else was good to amazing .",POS,Kurage,least flavor,0
"The Kurage had the least flavor of anything , but everything else was good to amazing .",POS,,"good, amazing",0
The Lo Mein is unbelievably good !,POS,Lo Mein,unbelievably good,0
The Mac and cheese and potato salad were decent .,POS,Mac,decent,0
The Mac and cheese and potato salad were decent .,POS,cheese,decent,0
The Mac and cheese and potato salad were decent .,POS,potato salad,decent,0
The Manager was not apologetic or accommodating at all .,NEG,Manager,"not, accommodating",0
"The Manhattan came and it was good , but not great .",POS,Manhattan,,0
The Mexican hot chocolate donut was incredible ..,POS,Mexican hot chocolate donut,incredible,0
"The Montepulciano was divine and mellow , and went beautifully with the meal .",POS,Montepulciano,"divine, beautifully, mellow",0
"The NYer in me doesn't want to admit it but ... Boston ... YOU GOT THIS PLACE RIGHT.One can definitely tell that the people working here from the bartender , waiters , cooks , and everyone else involved are happy being here .",POS,bartender,happy,0
"The NYer in me doesn't want to admit it but ... Boston ... YOU GOT THIS PLACE RIGHT.One can definitely tell that the people working here from the bartender , waiters , cooks , and everyone else involved are happy being here .",POS,cooks,happy,0
"The NYer in me doesn't want to admit it but ... Boston ... YOU GOT THIS PLACE RIGHT.One can definitely tell that the people working here from the bartender , waiters , cooks , and everyone else involved are happy being here .",POS,everyone,happy,0
"The NYer in me doesn't want to admit it but ... Boston ... YOU GOT THIS PLACE RIGHT.One can definitely tell that the people working here from the bartender , waiters , cooks , and everyone else involved are happy being here .",POS,waiters,happy,0
The Ni\xc3\xb1os Envueltos were incredible though .,POS,Envueltos,incredible,0
The Nutella shake was amazing .,POS,Nutella shake,amazing,0
The Oaxaca Dark Roast is hands down one of the best brewed coffees Ive ever had .,POS,Oaxaca Dark Roast,best,0
The Pe King duck was nicely prepared with the bun and sauce .,POS,Pe King duck,nicely,0
"The Pho was some of the best my girlfriend had ever had , and being from Houston , she has had her share of good Pho .",POS,Pho,"good, best",0
The Rice was very flavorful .,POS,Rice,very flavorful,0
The Sake Nigiri had a little punch of citrus that was really nice .,POS,Sake Nigiri,really nice,0
The Short Rib Kimuchi had very tender meat and an amazing mix of flavors .,POS,Short Rib Kimuchi,"very tender, amazing",0
The Spicy ketchup was a great surprised .,POS,Spicy ketchup,great surprised,0
The Sticky Rice Taro / Banana desserts are also wonderfully tasty .,POS,Banana desserts,wonderfully tasty,0
The Sticky Rice Taro / Banana desserts are also wonderfully tasty .,POS,Sticky Rice Taro,wonderfully tasty,0
"The Tabernacles main stage area has the benefit of being spacious but still feeling close to the stage , even when you 're hanging out toward the back .",POS,,,0
"The Tabernacles main stage area has the benefit of being spacious but still feeling close to the stage , even when you 're hanging out toward the back .",POS,Tabernacles main stage area,spacious,0
"The Ten tini with St. Germaine was one of the best cocktails Ive ever had , the dinners that the rest of my party had were good but I had the trout green curry & everyone agreed that it was the best of the table .",POS,Ten tini with St. Germaine,best,0
"The Ten tini with St. Germaine was one of the best cocktails Ive ever had , the dinners that the rest of my party had were good but I had the trout green curry & everyone agreed that it was the best of the table .",POS,dinners,good,0
"The Ten tini with St. Germaine was one of the best cocktails Ive ever had , the dinners that the rest of my party had were good but I had the trout green curry & everyone agreed that it was the best of the table .",POS,trout green curry,best,0
"The Tenampa sampler was REALLY good and more than enough food , we actually had food left on the plate !",POS,Tenampa sampler,"REALLY good, more than enough",0
The Thai coconut salad with mango dressing was also great .,POS,Thai coconut salad with mango dressing,great,0
The Thunderbird is probably the best chicken sandwich Ive ever had .,POS,Thunderbird,best,0
"The Udon Garlic is pretty good too , but I prefer the Pad See You personally.I ordered my boyfriend the Crispy Rad Na extra spicy , and they delivered .",POS,Pad See You,prefer,0
"The Udon Garlic is pretty good too , but I prefer the Pad See You personally.I ordered my boyfriend the Crispy Rad Na extra spicy , and they delivered .",POS,Udon Garlic,pretty good,0
The Vegas eye is better in my opinion but there is a lot to do around the eye in orlando .,POS,Vegas eye,better,0
The `` Empty Nester 's '' give it a 5 star !,POS,,,0
The `` crisper '' was new to the menu and really good !,POS,crisper,really good,0
The alcohol drinks we ordered and took 20min to get to our table was also before last call if the server was good or at least decent I would of been able to order More drinks before time was up ... what makes things worst with the icing on the cake it wasnt even busy,NEG,,,0
The alcohol drinks we ordered and took 20min to get to our table was also before last call if the server was good or at least decent I would of been able to order More drinks before time was up ... what makes things worst with the icing on the cake it wasnt even busy,NEG,icing,worst,0
The all day all favourites '' is not what it advertised to be .,NEG,,,0
The alpine fondue was a bit over powering .,NEG,alpine fondue,a bit over powering,0
The ambiance does leave a lot to be desired as it is fairly drab and dark .,NEG,ambiance,,0
"The ambiance is beautiful , relaxing but upbeat .",POS,ambiance,"relaxing, upbeat, beautiful",0
The ambiance is cozy and the service exceptional .,POS,ambiance,cozy,0
The ambiance is cozy and the service exceptional .,POS,service,exceptional,0
The ambiance is great and really plays on the whole modernistic approach .,POS,ambiance,great,0
"The ambiance is very nice , but they 're also a great option for take out ( its pretty fast even when the restaurant is packed ) .",POS,ambiance,very nice,0
"The ambiance is very nice , but they 're also a great option for take out ( its pretty fast even when the restaurant is packed ) .",POS,take out,great,0
The ambiance was fantastic and great either for the bar area or in a booth with the family .,POS,ambiance,"great, fantastic",0
The ambiance was nice and the waiter was really good but he gave me a look of concern when I finished my meal and there was still over half of it on the plate .,POS,ambiance,nice,0
The ambiance was nice and the waiter was really good but he gave me a look of concern when I finished my meal and there was still over half of it on the plate .,POS,waiter,really good,0
The ambience is beautiful and peaceful .,POS,ambience,"peaceful, beautiful",0
The ambience of the restaurant felt like your any old pub which held a nostalgic feeling of going to get pizza right after a little league game .,POS,ambience,,0
The amount of pork on my sandwich was just sad .,NEG,pork,just sad,0
The amount of yellowtail in them was so small as to be almost indistinguishable from the rest .,NEG,yellowtail,so small,0
"The anticucho wasn't very good , the chicken was dry but the sauces were nice - that being said ... chicken antichuco isn't really typical and I 'm sure the corazon would have been much nicer .",NEG,anticucho,wasn't very good,0
"The anticucho wasn't very good , the chicken was dry but the sauces were nice - that being said ... chicken antichuco isn't really typical and I 'm sure the corazon would have been much nicer .",NEG,chicken,dry,0
"The anticucho wasn't very good , the chicken was dry but the sauces were nice - that being said ... chicken antichuco isn't really typical and I 'm sure the corazon would have been much nicer .",POS,sauces,nice,0
The appearance of the restaurant set my expectations higher than were met by the food or service .,POS,appearance,higher,0
"The apps at other tables looked great , but we were n't hungry enough to try those , too .",POS,apps,great,0
