sentence,sentiment,opinion,aspect,subjectivity
"its cheap plastic and honestly , the keyboard its really bad .",NEG,cheap,,0
its current price is not worth it .,NEG,not,,0
its current price is not worth it .,NEG,worth,,0
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,,battery,1
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,,resolution,1
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,,screen,1
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,fast,,0
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,great,wifi,0
"its fast , battery lasts for many hours , all the apps work well , the wifi on this is great , and the screen resolution is really great .",POS,well,apps,0
"its fast , light weight , quiet , and looks easy to add additional ram and hdd ' s .",POS,easy,,0
"its fast , light weight , quiet , and looks easy to add additional ram and hdd ' s .",POS,light,,0
its is small and lite and the battery dose last long .,POS,,battery,1
its is small and lite and the battery dose last long .,POS,lite,,0
its is small and lite and the battery dose last long .,POS,small,,0
its really quick at loading web pages .,POS,quick,,0
Its slow .,NEG,slow,,0
"its so fast just click and 1 to 2 seconds it shuffles through youtube , videos , web pages , any thing .",POS,fast,,0
its very portable and battery should last full day of normal usage .,POS,,battery,1
its very portable and battery should last full day of normal usage .,POS,portable,,0
ive researched this and it is very common and apple says it ' s normal .,NEG,,apple,1
"january 21 , 2016 update : i love this laptop even more than before .",POS,love,laptop,0
Just a friendly reminder : It 's quite plastic and the screen is smaller than you expected,NEG,,,1
Just a friendly reminder : It 's quite plastic and the screen is smaller than you expected,NEG,,Screen,1
Just a great laptop,POS,Great,laptop,0
just a home pc laptop that works very well .,POS,well,home,0
just a home pc laptop that works very well .,POS,well,laptop,0
just a home pc laptop that works very well .,POS,well,pc,0
Just got it a couple of days ago .,NEU,,,1
just made the move from pc to macbook !,NEU,,macbook,1
"just one question , now i am running the os on the ssd and the original 1tb harddisk just for storing file , its boot up and start softwares very fast , but operating with file explore is very slow , i already set the file explore not open the quick access but it still slow , rename will effective after seconds , copy file and even right click sometimes need wait for minutes , who know how can i solve it ?",NEG,,,1
"just one question , now i am running the os on the ssd and the original 1tb harddisk just for storing file , its boot up and start softwares very fast , but operating with file explore is very slow , i already set the file explore not open the quick access but it still slow , rename will effective after seconds , copy file and even right click sometimes need wait for minutes , who know how can i solve it ?",NEG,slow,boot,0
"just one question , now i am running the os on the ssd and the original 1tb harddisk just for storing file , its boot up and start softwares very fast , but operating with file explore is very slow , i already set the file explore not open the quick access but it still slow , rename will effective after seconds , copy file and even right click sometimes need wait for minutes , who know how can i solve it ?",NEG,slow,up,0
Just received it today .,NEU,,,1
Just replace my HDD with SSD .,POS,,SSD,1
Just return the device and hope for a full refund .,NEG,,device,1
"keep in mind , you have to pay $ for ms office where google docs is free .",POS,,docs,1
"keep in mind , you have to pay $ for ms office where google docs is free .",POS,,google,1
"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .",NEU,optional,msi,1
"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .",NEU,optional,software,1
"keeping the msi software is optional , a few of these are useful like burnrecovery to make a backup of your version of windows just in case anything happens .",POS,useful,burnrecovery,0
keeps disconnecting from my wifi at work .,NEG,,wifi,1
Kept jumping off the Wi-Fi and mouse pad stopped working the night of unboxing,NEG,,mouse,1
Kept jumping off the Wi-Fi and mouse pad stopped working the night of unboxing,NEG,,,1
Kept jumping off the Wi-Fi and mouse pad stopped working the night of unboxing,NEG,,pad,1
key presses are too stiff to press .,NEG,stiff,key,0
Keyboard : it is all mushy no tactile feedback .,NEG,mushy,keyboard,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",NEG,slow,,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",POS,fine,keyboard,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",POS,fine,mouse,0
"keyboard and mouse pad seem fine , but overall it seems strangely slow .",POS,fine,pad,0
keyboard and track pad shoved way left .,NEG,,keyboard,1
keyboard and track pad shoved way left .,NEG,,pad,1
keyboard and track pad shoved way left .,NEG,,track,1
Keyboard does n't have a lot of travel and that sometimes might be jarring while typing .,NEG,,keyboard,1
"keyboard feels firm and no flex , screen is nice for the price range .",POS,firm,keyboard,0
"keyboard feels firm and no flex , screen is nice for the price range .",POS,nice,screen,0
keyboard feels good .,POS,good,keyboard,0
Keyboard feels nice to type on .,POS,Nice,keyboard,0
keyboard has a nice feel to it .,POS,nice,keyboard,0
keyboard has flex,NEU,,keyboard,1
"keyboard is a bit nicer , not tons .",POS,nicer,keyboard,0
keyboard is decent with good travel .,POS,decent,keyboard,0
keyboard is decent with good travel .,POS,good,keyboard,0
keyboard is fantastic .,POS,fantastic,keyboard,0
keyboard is not good .,NEG,good,keyboard,0
keyboard is not good .,NEG,not,keyboard,0
keyboard is the best laptop keyboard i have ever used .,POS,best,keyboard,0
keyboard is the best laptop keyboard i have ever used .,POS,best,laptop,0
keyboard is the best laptop keyboard i have ever used .,POS,best,,0
keyboard key fragile .,NEG,fragile,keyboard,0
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,best,is,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,best,keyboard,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,best,layout,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,not,is,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,not,keyboard,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,not,layout,1
"keyboard layout is not the best , do not like that i have to press the function key to raise or lower the volume / brightness on the arrow keys .",NEU,the,is,1
