raw_words,sentiment,aspect,opinion,subjectivity
The color is a very pretty pink .,POS,color,very pretty,0
The color is just as pictured and this is honestly one of the most comfortable hoodies I have ever worn .,POS,,one of the most comfortable,0
The color is just as pictured and this is honestly one of the most comfortable hoodies I have ever worn .,POS,color,,0
The color is terrible .,NEG,color,terrible,0
"The color is very nice , not fake looking but still flattering .",POS,color,"flattering, very nice",0
The color was a perfect match but I can not wear these tights anywhere because of the incorrect sizing guidelines .,NEG,sizing guidelines,incorrect,0
The color was a perfect match but I can not wear these tights anywhere because of the incorrect sizing guidelines .,POS,color,perfect,0
The cost was very reasonable and the quality was better than expected .,POS,cost,very reasonable,0
The cost was very reasonable and the quality was better than expected .,POS,quality,better,0
"The crotch rode a bit low , which was irritating .",NEG,crotch rode,"a bit low, irritating",0
The design of the shoe is ideal for the stage and long productions .,POS,design,ideal,0
The do not run but I have never had tights fall apart like this before so I am removing a couple of stars .,NEG,tights,,0
The dog chewed up my first pair and this is a perfect match and I 'm happy with them .,POS,match,perfect,0
The dog chewed up my first pair and this is a perfect match and I 'm happy with them .,POS,them,happy,0
"The elastic on the heel strap is sewn in right at the back of the heel with rather bumpy seams , so if the strap is a bit loose , it rubs against the ankle uncomfortably .",NEG,elastic,uncomfortably,0
The extra links simply snap in or out .,POS,extra links,,0
The fabric began to pill ( form tiny fuz balls ) quickly .,NEG,fabric,quickly,0
The first pair I bought were way too small .,NEG,The first pair,too small,0
"The first set I ordered was n't a good color for me but the company made the exchange very easy , ordering the correct color for me and sending out the new pair out right away , even before receiving my return .",NEG,color,was n't a good,0
"The first set I ordered was n't a good color for me but the company made the exchange very easy , ordering the correct color for me and sending out the new pair out right away , even before receiving my return .",POS,exchange,very easy,0
"The fit is comfortable and snug but not too tight and no pain when wearing them , painless , stylish , arrived on time , and these can be worn for dance , casual , or formal , anything really , not too thick and bulky , not to thin and flimsy , perfect fit , they 're good shoes , I would recommend .",POS,,"painless, stylish, snug, no pain, NULL, comfortable, not too tight",0
"The fit is comfortable and snug but not too tight and no pain when wearing them , painless , stylish , arrived on time , and these can be worn for dance , casual , or formal , anything really , not too thick and bulky , not to thin and flimsy , perfect fit , they 're good shoes , I would recommend .",POS,shoes,"recommend, good",0
"The fit is comfortable and snug but not too tight and no pain when wearing them , painless , stylish , arrived on time , and these can be worn for dance , casual , or formal , anything really , not too thick and bulky , not to thin and flimsy , perfect fit , they 're good shoes , I would recommend .",POS,them,"NULL, not to thin and flimsy, not too thick and bulky",0
The fit is fine .,POS,,fine,0
"The fit is great , and they are soft and comfortable .",POS,,great,0
"The fit is great , and they are soft and comfortable .",POS,they,"comfortable, soft",0
The fit is perfect and the color is classic light ballet pink .,POS,,perfect,0
"The fit is true to size , comfortable , and attractive .",POS,,"comfortable, attractive",0
"The fit is true to size , comfortable , and attractive .",POS,size,TRUE,0
The fit nicely and are n't too tight .,NEG,,are n't too tight,0
The fit nicely and are n't too tight .,POS,,nicely,0
The fit on these is perfect .,POS,,perfect,0
The fit was tight when they arrived .,NEG,,tight,0
The fitting directions recommended ordering 1/2 size larger than street shoes which turned out to be a good idea so there was no problem with the fit .,POS,,no problem,0
The fitting directions recommended ordering 1/2 size larger than street shoes which turned out to be a good idea so there was no problem with the fit .,POS,idea,good,0
The footbed is softly cushioned and I can wear them all day .,POS,footbed,softly,0
"The footpad inside is man-made material , but with stockings it is comfortable .",POS,footpad,comfortable,0
"The head hole however is a tad bit small which makes it a bit difficult to get on and off smoothly , but that is n't a big deal .",NEG,,,0
"The head hole however is a tad bit small which makes it a bit difficult to get on and off smoothly , but that is n't a big deal .",NEG,head hole,tad bit small,0
The heals are not too high .,POS,heals,not too high,0
The heel is a perfect height for long walks and the top is nice and soft .,POS,heel,perfect,0
The heel is a perfect height for long walks and the top is nice and soft .,POS,top,"soft, nice",0
The heel is just right .,NEU,heel,just right,1
"The heel is very slight and they felt like cushiony flats , which I liked .",POS,cushiony flats,liked,0
"The heel is very slight and they felt like cushiony flats , which I liked .",POS,heel,very slight,0
The heel strap rubs/cuts slightly into my foot when I walk .,NEG,heel strap,,0
The height is great for a tall girl like me .,POS,height,great,0
The hole is n't very stretchy .,NEG,hole,is n't very stretchy,0
The inside is REALLY comfortable ( if they fit ) .,POS,inside,REALLY comfortable,0
The ivory pair was fine but the pair I ordered that was champaign came with two left shoes .,NEG,pair,,0
The ivory pair was fine but the pair I ordered that was champaign came with two left shoes .,POS,pair,fine,0
The large IS a large as it should be .,POS,large IS,,0
The leather is much softer than all others .,POS,leather,much softer,0
The leather is smooth and soft .,POS,leather,"soft, smooth",0
The leather sole has a light perforation but I need to practice with it because it is so slick.COLOR : I preferred the black color although beforehand I had thought that the caramel color would go with more outfits .,NEG,leather sole,so slick.COLOR,0
The leather sole has a light perforation but I need to practice with it because it is so slick.COLOR : I preferred the black color although beforehand I had thought that the caramel color would go with more outfits .,POS,black color,preferred,0
"The left one fits very well , even allowing for my hammer toes !",POS,left one,very well,0
The length is a bit short .,NEG,length,a bit short,0
The light pink shade is very pretty and is a pinkish white color .,POS,light pink shade,very pretty,0
The light suntan color was a perfect to match her jazz shoes which is why we chose this color .,POS,light suntan color,perfect,0
The light suntan is almost the perfect shade for me too !,POS,light suntan,perfect,0
The lining by the elastic doesnt look very good but it is comfortable and warm .,NEG,lining by the elastic,doesnt look very good,0
The lining by the elastic doesnt look very good but it is comfortable and warm .,POS,,"warm, comfortable",0
The look is nice .,POS,look,nice,0
The low heel made them very comfortable .,POS,low heel,,0
The low heel made them very comfortable .,POS,them,very comfortable,0
The marks left on my feet are atrocious .,NEG,,atrocious,0
"The material and the exact fix , and I would recommend this product to all my friends , and will continue to buy this brand .",POS,brand,,0
"The material and the exact fix , and I would recommend this product to all my friends , and will continue to buy this brand .",POS,product,recommend,0
The material feels nice but Amazon has up the wrong size chart !,NEG,size chart,wrong,0
The material feels nice but Amazon has up the wrong size chart !,POS,material,nice,0
"The material is even in color when on , and they make my legs look sexy .",POS,material,,0
"The material is even in color when on , and they make my legs look sexy .",POS,they,sexy,0
"The material is more lightweight for a sweatshirt , I like the neck it doesn't hang too low or fit too snug .",POS,material,more lightweight,0
"The material is more lightweight for a sweatshirt , I like the neck it doesn't hang too low or fit too snug .",POS,neck,like,0
"The material is soft , and lightweight .",POS,material,"soft, lightweight",0
The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,NEG,moc,too uncomfortable,0
The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,NEG,sole,so narrow,0
The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,POS,leather,soft,0
The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,POS,moc,fine,0
The nude tan color gives you a nice long leg look .,POS,color,nice,0
The only caveat is that the sole is not as wide as the 4E width of the shoe so I can feel the edges of the sole under my feet when I 'm walking .,NEG,sole,,0
"The only issue I have is that after reading a few reviews I decided to go one size bigger than I would normally wear , and it would be great but the arms of the hoodie are humungous !",POS,arms,humungous,0
"The only issue I have with them is the hole in the foot of the tights is too small ( I pull the tights up to my knees for modern and when I 'm on flat in ballet ) , but this is easily remedied by by pulling until they stretch all the way out and putting clear nail polish on any tear that 's made .",NEG,tights,,0
