raw_words,sentiment,aspect,opinion,subjectivity
Super tidy space and good communication with the host,POS,communication,good,0
Super tidy space and good communication with the host,POS,space,Super tidy,0
"Surprisingly easy parking right outside , plus everything was clean and prepared well .",POS,parking,Surprisingly easy,0
"Surprisingly easy parking right outside , plus everything was clean and prepared well .",POS,NULL,"well, clean",0
"Taller guys , careful on the stairs though .",POS,stairs,NULL,1
"Tastefully decorated , amazing pressure water flow in the shower/tub .",POS,pressure water,amazing,0
"Tastefully decorated , amazing pressure water flow in the shower/tub .",POS,NULL,Tastefully,0
Terry also left us with an amazing amount of literature on Boston and the surrounding areas with places to eat and things to do .,POS,literature,amazing,0
Terry had everything ready for our early arrival into Boston .,POS,Terry,NULL,1
Terry helped us and gave us a baby bed .,POS,Terry,helped,0
Terry helped us out every time we needed it in terms of questions or problems .,POS,Terry,helped,0
"Terry is a great person , very helpful and easy to communicate with , he even allowed me for late check out without extra fees , the apartment is clean and comfortable with fast wifi .",POS,apartment,"clean, comfortable",0
"Terry is a great person , very helpful and easy to communicate with , he even allowed me for late check out without extra fees , the apartment is clean and comfortable with fast wifi .",POS,wifi,fast,0
"Terry is a great person , very helpful and easy to communicate with , he even allowed me for late check out without extra fees , the apartment is clean and comfortable with fast wifi .",POS,Terry,"great, easy, NULL, very helpful",0
Terry is a very nice and helpful host !,POS,Terry,"helpful, very nice",0
Terry is a very welcoming host and could n't be more helpful .,POS,Terry,"very welcoming, more helpful",0
Terry is very helpful .,POS,Terry,very helpful,0
Terry 's home was great .,POS,Terry 's home,great,0
Terry 's place is an amazing apartment .,POS,Terry 's place,amazing,0
Terry 's place is in a wonderful building and is decorated ( and stocked ) for a comfortable stay for active people .,POS,Terry 's place,comfortable,0
Terry 's place is in a wonderful building and is decorated ( and stocked ) for a comfortable stay for active people .,POS,building,wonderful,0
Terry 's place was a great stay .,POS,Terry 's place,great,0
Terry 's place was not only comfortable but was also tastefully decorated .,POS,Terry 's place,"tastefully, comfortable",0
Terry 's recommendations were fantastic !,POS,Terry 's recommendations,fantastic,0
Terry was a wonderful host .,POS,Terry,wonderful,0
Terry was also really quick to answer my questions and help when needed .,POS,Terry,"really quick, help",0
Terry was an excellent host !,POS,Terry,excellent,0
Terry was awesome and very accommodating to us .,POS,Terry,"awesome, very accommodating",0
Terry was easy to get a hold of and directions for getting to and into the apartment were very clear .,POS,Terry,easy,0
Terry was easy to get a hold of and directions for getting to and into the apartment were very clear .,POS,directions,very clear,0
Terry was quick to respond to any questions we had and was very accommodating to our needs .,POS,Terry,"quick, very accommodating",0
Terry was quick to respond to any requests or questions we had .,POS,Terry,quick,0
Terry was very helpful and the studio apartment was perfect for 2 people .,POS,studio apartment,perfect,0
Terry was very helpful and the studio apartment was perfect for 2 people .,POS,Terry,very helpful,0
Terry was very quick to our questions regarding laundry room .,POS,Terry,very quick,0
Terry was very responsive throughout the process .,POS,Terry,very responsive,0
Terry was very thorough in explaining how to get into the studio .,POS,Terry,very thorough,0
Thank you !,POS,NULL,Thank,0
"Thank you again , Mark",POS,Mark,Thank,0
Thank you again Gloria !,POS,Gloria,Thank,0
Thank you for amazing first experience with airbnb .,POS,NULL,"amazing, Thank",0
Thank you for everything .,POS,NULL,Thank,0
Thank you for everything Gloria !,POS,Gloria,Thank,0
Thank you for sharing your home .,POS,NULL,Thank,0
Thank you for your hospitality and generosity .,POS,NULL,"hospitality, generosity, Thank",0
"Thank you George , I will definitely come back to your place the next time I have to go to Boston .",POS,George,Thank,0
Thank you Jennifer !,POS,Jennifer,Thank,0
Thank you Mark !,POS,Mark,Thank,0
Thank you Oine !,POS,Oine,Thank,0
Thank you Penny,POS,Penny,Thank,0
Thank you Penny for a memorable weekend stay : - ),POS,NULL,memorable,0
Thank you Penny for a memorable weekend stay : - ),POS,Penny,Thank,0
Thank you so much !,POS,NULL,Thank,0
Thank you so much for a wonderful place to stay while in Boston .,POS,NULL,Thank,0
Thank you so much for a wonderful place to stay while in Boston .,POS,place,wonderful,0
Thank you so much for everything !,POS,NULL,Thank,0
Thank you so much Jason and Valerie !,POS,Jason and Valerie,Thank,0
Thank you Tiffany ! !,POS,Tiffany,Thank,0
Thank you Tiffany for such an amazing experience- it made our Boston trip all the more awesome !,POS,NULL,"awesome, amazing",0
Thank you Tiffany for such an amazing experience- it made our Boston trip all the more awesome !,POS,Tiffany,Thank,0
Thank you Todd,POS,Todd,Thank,0
Thanks,POS,NULL,Thanks,0
"Thanks , Gloria !",POS,Gloria,Thanks,0
"Thanks , Gloria for making our stay so enjoyable !",POS,Gloria,"so enjoyable, Thanks",0
"Thanks , Penny .",POS,Penny,Thanks,0
"Thanks , Todd !",POS,Todd,Thanks,0
Thanks again !,POS,NULL,Thanks,0
"Thanks again , Todd",POS,Todd,Thanks,0
Thanks again for a great stay !,POS,NULL,Thanks,0
Thanks again for being such great hosts and hopefully see each other again next time we visit Boston .,POS,hosts,"great, Thanks",0
Thanks again for being such great hosts and hopefully see each other again next time we visit Boston .,POS,NULL,hopefully,0
Thanks again for our lovely weekend in Boston !,POS,NULL,"Thanks, lovely",0
Thanks again Penny !,POS,Penny,Thanks,0
Thanks Brent !,POS,Brent,Thanks,0
Thanks for a great stay !,POS,NULL,"great, Thanks",0
"Thanks for a great stay , Penny !",POS,NULL,great,0
"Thanks for a great stay , Penny !",POS,Penny,Thanks,0
Thanks for all you attentions !,POS,NULL,Thanks,0
Thanks for being a great hostess Tiffany !,POS,Tiffany,"great, Thanks",0
Thanks for everything !,POS,NULL,Thanks,0
"Thanks for everything , Penny !",POS,Penny,Thanks,0
"Thanks for having me , you have a lovely listing !",POS,listing,lovely,0
"Thanks for having me , you have a lovely listing !",POS,NULL,Thanks,0
"Thanks for recommending the fireplace restaurant at Washington square , we had a great meal there !",POS,NULL,Thanks,0
Thanks for the great stay !,POS,NULL,"great, Thanks",0
Thanks for the stay !,POS,NULL,Thanks,0
Thanks for the toiletries !,POS,toiletries,Thanks,0
Thanks Gloria !,POS,Gloria,Thanks,0
Thanks Mark & Roman !,POS,Mark & Roman,Thanks,0
Thanks Penny for everything .,POS,Penny,Thanks,0
Thanks so much and if ever back in Boston we will book again !,POS,NULL,Thanks so much,0
Thanks so much for everything !,POS,NULL,Thanks so much,0
Thanks so much Gloria !,POS,Gloria,Thanks so much,0
Thanks so much Penny !,POS,Penny,Thanks so much,0
Thanks so much Terry !,POS,Terry,Thanks so much,0
Thanks Terry !,POS,Terry,Thanks,0
Thanks Tiffany !,POS,Tiffany,Thanks,0
Thanks Tiffany for a great stay !,POS,NULL,great,0
Thanks Tiffany for a great stay !,POS,Tiffany,Thanks,0
Thanks Todd !,POS,Todd,Thanks,0
Thanks very much guys ! !,POS,guys,Thanks very much,0
"That aside , I would recommend Penny 's home for your next stay in the Boston area .",POS,Penny 's home,recommend,0
"That being said , the only issue that we would share , is that the sleeper sofa mattress in unit 3 was basically springs between two pieces of material .",NEG,sleeper sofa mattress,NULL,1
"That 's very spacious , well-equipped , and beautiful .",POS,NULL,"very spacious, beautiful, well-equipped",0
"That said , when I arrived someone had forgot to flush the toilet and I 'm not talking just pee ( which makes me question if they cleaned anything ) .",NEG,they,NULL,1
"That said , when I arrived someone had forgot to flush the toilet and I 'm not talking just pee ( which makes me question if they cleaned anything ) .",NEG,toilet,NULL,1
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",NEG,cleaning,fairly superficial,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",POS,cleaning fee,pretty high,0
