raw_words,sentiment,aspect,opinion,subjectivity
Overall great boot .,POS,boot,Overall great,0
Overall I love this sweatshirt and I would love to order more .,POS,sweatshirt,love,0
Overall I think they are a very good fit and would like to see them in more colors .,POS,they,very good,0
Overall they 're good !,POS,they,good,0
Overall we were pleased with the performance and fit .,POS,NULL,pleased,0
Overall we were pleased with the performance and fit .,POS,performance,pleased,0
Package was a mess but needed for Halloween outfit .,NEG,Package,NULL,0
Panty hose very wide .,NEG,Panty hose,very wide,0
"Past that , my product is perfect and I hope to have long wearing use from it that I am accustom to with Danskin tights .",POS,product,perfect,0
Perfect ! ! !,POS,NULL,Perfect,0
perfect addition to a salsa outfit,POS,NULL,perfect,0
Perfect character shoes .,POS,shoes,Perfect,0
Perfect classic shoe,POS,shoe,Perfect,0
"perfect color , fit and style .",POS,NULL,perfect,0
"perfect color , fit and style .",POS,color,perfect,0
"perfect color , fit and style .",POS,style,perfect,0
"perfect fit , very comfortable .",POS,NULL,"perfect, very comfortable",0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,quality,great,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,NULL,Perfect,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,heel size,perfect,0
"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",POS,dance shoes,"very comfortable, great",0
Perfect fit .,POS,NULL,Perfect,0
perfect fit and they were a match to the color I selected,POS,they,NULL,0
perfect fit and they were a match to the color I selected,POS,NULL,perfect,0
Perfect for a Daphne Halloween costume .,POS,Daphne Halloween costume,Perfect,0
Perfect for dancers .,POS,NULL,Perfect,0
Perfect for light dancing and character movement .,POS,NULL,Perfect,0
Perfect for my daughter 's high school musical .,POS,NULL,Perfect,0
Perfect for my daughters show choir,POS,NULL,Perfect,0
Perfect for onstage performances .,POS,NULL,Perfect,0
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",NEU,price,just right,0
"Perfect for the dock side picnic for which they were purchased , the price was also just right .",POS,they,Perfect,0
Perfect for what I needed them for .,POS,them,Perfect,0
Perfect height of heel for long hours on your feet but fit is small .,POS,height of heel,Perfect,0
Perfect height of heel for long hours on your feet but fit is small .,NEG,NULL,small,0
Perfect not only for dancing but just a night out,POS,NULL,Perfect,0
Perfect shoe for my 14 year old theater bug .,POS,shoe,Perfect,0
Perfect Tights !,POS,Tights,Perfect,0
Perfectly comfortable and dressy looking too !,POS,NULL,"dressy, Perfectly comfortable",0
"perhaps a little more on the barbie skin side of things , but definitely better to look more plasticky than ashy/dead .",POS,NULL,better,0
Pinched my little toes .,NEG,NULL,NULL,1
Pink is nice with pink shoes .,POS,Pink,nice,0
Planning on purchasing more in several colors .,POS,NULL,NULL,1
"Please be sure to have the correct size when people order your shoes , it is disappointing to get a pair of shoes a whole size larger and they are too small ...",NEG,size,NULL,1
Plenty of color selections to fit various skin tones .,POS,color selections,fit,0
"Plus , the label included with the sandals was missing the last 3 digits of the zip code , making me have to look up the zip at the post office , as I had not noticed it before I left home because I am almost legally blind .",NEG,sandals,NULL,1
Plus they are very durable .,POS,they,very durable,0
Pretty disappointed because I really wanted to try these out ...,NEG,NULL,Pretty disappointed,0
PS They are pretty and shimmery .,POS,They,"shimmery, pretty",0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",NEG,NULL,a little large,0
"Purchased for my wife , she loves it , fits a little large though but still manageable .",POS,NULL,loves,0
Purchased half size up after reading reviews ... . they fit well doing that .,POS,they,well,0
"Purchased these for a cosplay ... simple , black , low heel ... great for period cosplays .",POS,NULL,great,0
Purchased these for everyday wear but think they are so attractive I am saving them for casual dress events .,POS,they,so attractive,0
Quality and comfort ! ! !,POS,Quality,NULL,1
Quality and comfort ! ! !,POS,comfort,NULL,1
Quality is not that good .,NEG,Quality,not that good,0
Quality is okay .,NEU,Quality,okay,0
"Quality is very good compared to regular tights , I also got them in black and light toast .",POS,Quality,very good,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,Quality,good,0
"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",POS,transition tights,perfect,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,Quality,good,0
"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",POS,price,good,0
"Quick delivery , original packaging , fit as described .",POS,NULL,fit,0
"Quick delivery , original packaging , fit as described .",POS,delivery,Quick,0
quite comfortable .,POS,NULL,quite comfortable,0
Quite happy with the purchase .,POS,NULL,Quite happy,0
Quite soft and comfortable to walk .,POS,NULL,"comfortable, Quite soft",0
Ran small and have a small hole in the foot for dancing .,NEG,NULL,small,0
Ran small and have a small hole in the foot for dancing .,NEG,hole,small,0
"Read several reviews , so I knew they might run on the narrow side.I ordered wide ( this is what I usually wear ) the fit is still a bit snug .",POS,NULL,a bit snug,0
Real nice boots .,POS,boots,Real nice,0
Real product .,POS,product,Real,0
Really beautiful tights !,POS,tights,Really beautiful,0
"Really comfortable , great flats .",POS,flats,"great, Really comfortable",0
Really comfy .,POS,NULL,Really comfy,0
Received as expected .,POS,NULL,NULL,1
Received in a timely manner,POS,NULL,NULL,1
Recommend them !,POS,them,Recommend,0
"Regarding the fabric , it 's nice , soft , and a bit thicker than most of my other tights .",POS,fabric,"a bit thicker, soft, nice",0
Requested a refund .,NEG,NULL,NULL,1
Returned .,NEG,NULL,NULL,1
Returned these because they were too small and narrow for my feet .,NEG,they,"too small, narrow",0
Returnining is always a pain for me .,NEG,Returnining,pain,0
Runs big .,NEG,NULL,big,0
Runs HUGE .,POS,NULL,HUGE,0
Runs true to size .,NEU,size,NULL,1
Runs true to size I ordered up to have a comfy fit .,POS,fit,comfy,0
Runs true to size I ordered up to have a comfy fit .,POS,size,TRUE,0
Runs very wide .,NEG,NULL,very wide,0
Same two pairs worn August - January and still in good shape .,POS,shape,good,0
"Seems as if Lifestride just reinvented the colors with new names.Since I returned them , I was disappointed that the seller did not provide a pre-paid return label .",NEG,seller,disappointed,0
"Seems narrow at the toe , forces my big toe into an uncomfortable angle .",NEG,toe,uncomfortable,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",POS,sandals,great,0
"Sent the wrong color and too much of a hassle to send back , but these sandals are great !",NEG,NULL,too much of a hassle,0
Sent them back and did not reorder .,NEG,them,NULL,1
Sharp looking boot .,POS,boot,Sharp,0
She could n't even get her foot in the shoe .,NEG,shoe,NULL,1
She finds this style of shoe so comfortable that she asked me to get her the same shoe in red and beige .,POS,style,so comfortable,0
She found them amazingly comfortable .,POS,them,amazingly comfortable,0
She had been wearing them every night .,POS,them,NULL,1
she had no complaints about the fit .,POS,NULL,NULL,1
"She has a narrow foot , but these fit her very well .",POS,NULL,very well,0
She is 13 and 5 ' 5 and I got a small/medium and they fit wonderfully .,POS,they,wonderfully,0
"She is even more rough on her tights and they get washed way more often , yet they hold up just as well !",POS,they,NULL,1
"She likes the stretchiness of these -- know that there is a very similar style in the same brand with slightly less spandex , so if you have a particular child like mine watch what you buy .",POS,NULL,likes,0
She loved how comfortable they were .,POS,they,comfortable,0
She loved them !,POS,them,loved,0
She loves it .,POS,NULL,loves,0
She loves the slight shimmer and color .,POS,color,loves,0
She loves the slight shimmer and color .,POS,shimmer,loves,0
She loves the style and they are very comfortable,POS,style,loves,0
She loves the style and they are very comfortable,POS,they,very comfortable,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,them,loves,0
"She loves them , says they are much more comfortable than those she spent a great deal more on .",POS,they,much more comfortable,0
She loves them .,POS,them,loves,0
She loves them and had me order another pair in red .,POS,them,loves,0
"She needs compression on her legs and these tights are tight enough for her , and cheaper than compresion hose .",POS,tights,"tight enough, cheaper",0
She often has problems with shoes as one foot is slightly larger than the other so the open toe is perfect.Do n't know about the arch support .,POS,open toe,perfect.Do,0
"She 's 78lbs , and these were snug .",POS,NULL,snug,0
She 's in many musicals and says they are very comfortable .,POS,they,very comfortable,0
"She said they are so comfortable , and they are perfect .",POS,they,"perfect, so comfortable",0
She says they are durable and do not run easily,POS,they,"durable, NULL",0
She used to have a pink pair that have worn out and is very disappointed that they are not available in pink .,NEG,they,very disappointed,0
She was very happy with the fit .,POS,NULL,very happy,0
She will not be able to use them .,NEG,them,NULL,1
She wore them for a few rehearsals and two recitals and they are still doing well .,POS,them,well,0
Sheer and shimmery .,NEU,NULL,Sheer,0
Sheer and shimmery .,POS,NULL,shimmery,0
Shimmery .,POS,NULL,Shimmery,0
Shimmery tights are perfectly feminine !,POS,tights,perfectly,0
"Shiny , smooth , and durable .",POS,NULL,"smooth, Shiny, durable",0
Shiny and comfortable .,POS,NULL,"comfortable, Shiny",0
Shiny as expected .,POS,NULL,Shiny,0
Shipped for free and that makes this mama happy ! ! !,POS,NULL,happy,0
Shipping both ways totalled $ 12+ and I have nothing to show for it .,NEG,Shipping,NULL,1
Ships FAST !,POS,Ships,FAST,0
"Shoes are comfortable and sturdy , great for walking .",POS,Shoes,"sturdy, comfortable, great",0
"Shoes are nice and soft , but runs wide .",POS,Shoes,"soft, nice",0
"Shoes are nice and soft , but runs wide .",NEG,Shoes,wide,0
"Shoes are too small even though I order one size bigger , its still too small",NEG,Shoes,"too small, too small",0
Shoes arrived on time and in tact .,POS,NULL,NULL,0
Shoes arrived on time and in tact .,POS,Shoes,in tact,0
Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,NEG,they,NULL,0
