sentence,sentiment,opinion,aspect,subjectivity
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,Fresh,white,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,well,fish,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,well,tuna,0
"On the other hand , the tuna and white fish did taste fresh and were well executed on the top of those pieces.When Bistro 88 is on , the food is excellent ... however , it needs to figure out what it wants to be ... it has a very schizophrenic overall appearance and I think the bottom line suffers .",POS,well,white,0
"On the plus side , they are huge and the flavors mesh well .",POS,huge,they,0
"On the plus side , they are huge and the flavors mesh well .",POS,well,they,0
"On the way in , the rusting metal lawn art ( think 6 foot roosters ) evokes more Cathedral of Junk than high end restaurant .",NEG,rusting,art,0
"On the way in , the rusting metal lawn art ( think 6 foot roosters ) evokes more Cathedral of Junk than high end restaurant .",NEG,rusting,lawn,0
"On the way in , the rusting metal lawn art ( think 6 foot roosters ) evokes more Cathedral of Junk than high end restaurant .",NEG,rusting,metal,0
"On top of the excellent food , the service was great .",POS,excellent,food,0
"On top of the excellent food , the service was great .",POS,great,service,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,crunchy,thigh,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,delight,thigh,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,enjoyed,breast,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,enjoyed,meaty,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,enjoyed,piece,0
Once home I enjoyed a Huge meaty breast piece with lots of surface area for the crunchy fried chicken goodness and the hubby grabbed a thigh his favorite and also a crunchy delight .,POS,favorite,thigh,0
"Once inside , it was rather noisy since there is no door ( or the door was open ) to the kitchen .",NEG,noisy,,0
"Once inside , it was rather noisy since there is no door ( or the door was open ) to the kitchen .",NEG,rather,,0
"Once inside the restaurant , the decor and vibe are just like the cool and hip places in Kits or Yaletown .",POS,cool,decor,0
"Once inside the restaurant , the decor and vibe are just like the cool and hip places in Kits or Yaletown .",POS,cool,vibe,0
"Once inside the restaurant , the decor and vibe are just like the cool and hip places in Kits or Yaletown .",POS,hip,decor,0
"Once inside the restaurant , the decor and vibe are just like the cool and hip places in Kits or Yaletown .",POS,hip,vibe,0
"Once we got the hang of it , dinner went smoothly .",POS,smoothly,dinner,0
Once we had left my daughter begged me not to bring her back there because of how horribly they treated her and how rude the staff was .,NEG,horribly,staff,0
Once we had left my daughter begged me not to bring her back there because of how horribly they treated her and how rude the staff was .,NEG,rude,staff,0
"Once we were finally seated , the owner dropped by our table several times and delivered our food personally .",POS,,owner,1
One drawback to this place is the layout - when you enter you 're immediately at the front of the line so you have to go to the back of the cafe amongst the crowd of people to get to the food .,NEG,drawback,layout,0
One little change -- add an option of a marinara sauce without rosemary -- and this could be my new favorite pizza .,POS,favorite,pizza,0
One more off my bucket list,NEG,,,1
One of my favorite burger stops !,POS,favorite,burger,0
One of my favorite burger stops !,POS,favorite,stops,0
One of my favorite places in PDX !,POS,favorite,places,0
One of my favorite restaurants in town !,POS,favorite,restaurants,0
One of my favorite spots .,POS,favorite,spots,0
One of my favorites are their spicy fries .,POS,favorites,fries,0
One of my favorites are their spicy fries .,POS,favorites,spicy,0
One of my favourite brunch places in town - super delicious food .,POS,delicious,food,0
One of my favourite brunch places in town - super delicious food .,POS,favourite,places,0
One of my favourite brunch places in town - super delicious food .,POS,SUPER,food,0
"One of my friends ordered the Beef Carpaccio , I have had so many of those in the Boston ever and it was divine .",POS,divine,beef,0
"One of my friends ordered the Beef Carpaccio , I have had so many of those in the Boston ever and it was divine .",POS,divine,Carpaccio,0
One of my new favorite Columbus brunch spots !,POS,favorite,brunch,0
One of my new favorite Columbus brunch spots !,POS,favorite,Columbus,0
One of my new favorite Columbus brunch spots !,POS,favorite,spots,0
One of our other favorites is lobster nachos .,POS,favorites,lobster,0
One of our other favorites is lobster nachos .,POS,favorites,nachos,0
One of the best chowders I have tasted .,POS,best,chowders,0
One of the best dive bars Ive been to in a long while .,POS,best,bars,0
One of the best dive bars Ive been to in a long while .,POS,best,dive,0
One of the best grill cheeses Ive ever hade .,POS,best,cheeses,0
One of the best grill cheeses Ive ever hade .,POS,best,grill,0
"One of the best parts about this place is that they are open late , 3am on the weekends .",POS,,,1
"One of the best pasta dishes Ive had in a long time , and our server recommended a great wine to accompany it .",POS,best,dishes,0
"One of the best pasta dishes Ive had in a long time , and our server recommended a great wine to accompany it .",POS,best,pasta,0
"One of the best pasta dishes Ive had in a long time , and our server recommended a great wine to accompany it .",POS,great,wine,0
one of the best pizza places in Salem and the local area .,POS,best,pizza,0
one of the best pizza places in Salem and the local area .,POS,best,places,0
One of the best restaurants in Orlando ! !,POS,best,restaurants,0
One of the best things is that you can try two different flavors on a small !,POS,best,,0
One of the best Turkish food I tried in years .,POS,best,food,0
One of the best Turkish food I tried in years .,POS,best,Turkish,0
One of the best weve had .,POS,best,,0
One of the big appeals of the place is the porch which has plenty of seating and good live bands .,POS,appeals,porch,0
One of the big appeals of the place is the porch which has plenty of seating and good live bands .,POS,Big,porch,0
One of the big appeals of the place is the porch which has plenty of seating and good live bands .,POS,good,bands,0
One of the big appeals of the place is the porch which has plenty of seating and good live bands .,POS,good,live,0
One of the big appeals of the place is the porch which has plenty of seating and good live bands .,POS,plenty,seating,0
One of the dishes had fish in it but something tasted a little off.Service was really nice !,NEG,,fish,1
