sentence,sentiment,opinion,aspect,subjectivity
Thanks Gloria !,POS,Thanks,Gloria,0
Thanks Mark & Roman !,POS,thanks,&,0
Thanks Mark & Roman !,POS,thanks,Mark,0
Thanks Mark & Roman !,POS,thanks,Roman,0
Thanks Penny for everything .,POS,thanks,Penny,0
Thanks so much and if ever back in Boston we will book again !,POS,much,,0
Thanks so much and if ever back in Boston we will book again !,POS,so,,0
Thanks so much and if ever back in Boston we will book again !,POS,thanks,,0
Thanks so much for everything !,POS,much,,0
Thanks so much for everything !,POS,so,,0
Thanks so much for everything !,POS,thanks,,0
Thanks so much Gloria !,POS,much,Gloria,0
Thanks so much Gloria !,POS,so,Gloria,0
Thanks so much Gloria !,POS,thanks,Gloria,0
Thanks so much Penny !,POS,much,Penny,0
Thanks so much Penny !,POS,so,Penny,0
Thanks so much Penny !,POS,thanks,Penny,0
Thanks so much Terry !,POS,much,Terry,0
Thanks so much Terry !,POS,So,Terry,0
Thanks so much Terry !,POS,thanks,Terry,0
Thanks Terry !,POS,thanks,Terry,0
Thanks Tiffany !,POS,thanks,Tiffany,0
Thanks Tiffany for a great stay !,POS,great,,0
Thanks Tiffany for a great stay !,POS,thanks,Tiffany,0
Thanks Todd !,POS,thanks,Todd,0
Thanks very much guys ! !,POS,much,guys,0
Thanks very much guys ! !,POS,thanks,guys,0
Thanks very much guys ! !,POS,very,guys,0
"That aside , I would recommend Penny 's home for your next stay in the Boston area .",POS,recommend,home,0
"That aside , I would recommend Penny 's home for your next stay in the Boston area .",POS,recommend,Penny,0
"That aside , I would recommend Penny 's home for your next stay in the Boston area .",POS,recommend,'s,0
"That being said , the only issue that we would share , is that the sleeper sofa mattress in unit 3 was basically springs between two pieces of material .",NEG,,mattress,1
"That being said , the only issue that we would share , is that the sleeper sofa mattress in unit 3 was basically springs between two pieces of material .",NEG,,sleeper,1
"That being said , the only issue that we would share , is that the sleeper sofa mattress in unit 3 was basically springs between two pieces of material .",NEG,,sofa,1
"That 's very spacious , well-equipped , and beautiful .",POS,beautiful,,0
"That 's very spacious , well-equipped , and beautiful .",POS,spacious,,0
"That 's very spacious , well-equipped , and beautiful .",POS,very,,0
"That 's very spacious , well-equipped , and beautiful .",POS,well-equipped,,0
"That said , when I arrived someone had forgot to flush the toilet and I 'm not talking just pee ( which makes me question if they cleaned anything ) .",NEG,,They,1
"That said , when I arrived someone had forgot to flush the toilet and I 'm not talking just pee ( which makes me question if they cleaned anything ) .",NEG,,toilet,1
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",NEG,fairly,cleaning,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",NEG,superficial,cleaning,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",POS,high,cleaning,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",POS,high,fee,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",POS,pretty,cleaning,0
"The $ 250 cleaning fee seemed pretty high though , for a fairly superficial cleaning .",POS,pretty,fee,0
The AC is by two window units which worked well .,POS,well,AC,0
The accommodation is great .,POS,great,accommodation,0
"The accommodations were excellent , and the rooftop is beautiful !",POS,beautiful,rooftop,0
"The accommodations were excellent , and the rooftop is beautiful !",POS,excellent,accommodations,0
The accomodation was excellent - we did n't miss anything .,POS,excellent,accomodation,0
The accomodations are very spacious and it is in a prime location .,POS,prime,location,0
The accomodations are very spacious and it is in a prime location .,POS,spacious,accomodations,0
The accomodations are very spacious and it is in a prime location .,POS,very,accomodations,0
The air conditioning was so appreciated !,POS,appreciated,air,0
The air conditioning was so appreciated !,POS,appreciated,conditioning,0
The air conditioning was so appreciated !,POS,so,air,0
The air conditioning was so appreciated !,POS,so,conditioning,0
"The Airbnb was good overall , and Valerie and Jason are amazing people .",POS,amazing,and,0
"The Airbnb was good overall , and Valerie and Jason are amazing people .",POS,amazing,Jason,0
"The Airbnb was good overall , and Valerie and Jason are amazing people .",POS,amazing,Valerie,0
"The Airbnb was good overall , and Valerie and Jason are amazing people .",POS,good,Airbnb,0
"The apartment and location were exactly as described , the staff very thorough and kind in their communication via email .",POS,kind,staff,0
"The apartment and location were exactly as described , the staff very thorough and kind in their communication via email .",POS,thorough,staff,0
"The apartment and location were exactly as described , the staff very thorough and kind in their communication via email .",POS,very,staff,0
"The apartment being block away from the T means it 's easy to get basically anywhere , and we were also able to comfortably walk all over downtown .",POS,,,1
"The apartment being block away from the T means it 's easy to get basically anywhere , and we were also able to comfortably walk all over downtown .",POS,comfortably,,0
The apartment contained all the basic amenities and then some and the whole check-in and check-out process was seamless .,POS,,amenities,1
The apartment contained all the basic amenities and then some and the whole check-in and check-out process was seamless .,POS,seamless,Check-in,0
The apartment contained all the basic amenities and then some and the whole check-in and check-out process was seamless .,POS,seamless,check-out,0
The apartment has all the amenities you could need and is in a fantastic location .,POS,,amenities,1
The apartment has all the amenities you could need and is in a fantastic location .,POS,fantastic,location,0
The apartment has tons of old hardware if you are into vintage stuff .,POS,vintage,apartment,0
The apartment in itself has a great location on a quite street right in the middle of Brookline .,POS,great,location,0
The apartment in itself has a great location on a quite street right in the middle of Brookline .,POS,quite,street,0
The apartment is a few stops from Downtown by rail and has plenty of shops and restaurants nearby to make a quick or long meal of depending on your schedule .,POS,,apartment,1
The apartment is a good size and provided a great place to be between activities .,POS,good,size,0
The apartment is a good size and provided a great place to be between activities .,POS,great,place,0
"The apartment is a great value - kitchen and bathroom spaces are small , but updated ( kitchen ) and satisfactory ( bath ) .",POS,great,value,0
"The apartment is a great value - kitchen and bathroom spaces are small , but updated ( kitchen ) and satisfactory ( bath ) .",POS,satisfactory,bathroom,0
"The apartment is a great value - kitchen and bathroom spaces are small , but updated ( kitchen ) and satisfactory ( bath ) .",POS,satisfactory,kitchen,0
"The apartment is a little small for 4 adults , but that was the very LEAST of our concern when booking .",NEG,A,apartment,0
"The apartment is a little small for 4 adults , but that was the very LEAST of our concern when booking .",NEG,little,apartment,0
"The apartment is a little small for 4 adults , but that was the very LEAST of our concern when booking .",NEG,small,apartment,0
The apartment is a little smaller than I was expecting and the ladder to the loft bedroom is a little scary at first .,NEG,little,bedroom,0
