raw_words,sentiment,aspect,opinion,subjectivity
"Just as with her other books I wanted more.And there is some thing sooo gratifying about her endings ... even if they don't always end 100 % happy , they still have a good wrapped up quality so that you pretty much know , while there could be more to the story , you can stop reading without any burning questions of : what about this ? I look forward to her next books , I don't buy many hard backs but her books have become one of the my must haves !",POS,next books,look forward,0
Just ca n't get enough .,POS,,enough,0
Just did not buy what she was selling .,NEG,,,1
Just extremely well written .,POS,,extremely well,0
Just knowing there are people out there like Cathy taking care of these damaged children is proof beyond reason Angels do walk this earth.I hard a hard time reading about the tremendous abuse this child suffered yet I could n't put this book down .,POS,Cathy,,1
Just knowing there are people out there like Cathy taking care of these damaged children is proof beyond reason Angels do walk this earth.I hard a hard time reading about the tremendous abuse this child suffered yet I could n't put this book down .,POS,book,"NULL, NULL",0
Just my taste .,POS,,,1
Keep an eye on this author .,POS,author,,1
Keeping me very interested.Robin Hobb has made read an initially different type of novels !,POS,Hobb,,1
Keeping me very interested.Robin Hobb has made read an initially different type of novels !,POS,,very,0
"Keeping this brief and polite , this book fits a dull , overworked genre of unimaginative serial killer stories lacking in depth of character and plot .",NEG,book,"NULL, NULL",0
"Keeping this brief and polite , this book fits a dull , overworked genre of unimaginative serial killer stories lacking in depth of character and plot .",NEG,character,,1
"Keeping this brief and polite , this book fits a dull , overworked genre of unimaginative serial killer stories lacking in depth of character and plot .",NEG,plot,,1
Keeps you interested .,POS,,interested,0
Kellerman keeps me on my toes and this particular book was really 'freaky ' -- -how she comes up with these things is beyond me however I enjoy the detective work and I will read each and every novel that contain Decker/Lazarus characters .,NEG,Decker/Lazarus,,1
Kellerman keeps me on my toes and this particular book was really 'freaky ' -- -how she comes up with these things is beyond me however I enjoy the detective work and I will read each and every novel that contain Decker/Lazarus characters .,NEG,Kellerman,,1
Kellerman keeps me on my toes and this particular book was really 'freaky ' -- -how she comes up with these things is beyond me however I enjoy the detective work and I will read each and every novel that contain Decker/Lazarus characters .,NEG,book,really 'freaky ',0
Kellerman keeps me on my toes and this particular book was really 'freaky ' -- -how she comes up with these things is beyond me however I enjoy the detective work and I will read each and every novel that contain Decker/Lazarus characters .,POS,detective work,enjoy,0
"Knowing while reading this book , that it was a true story , made it all the more awful to imagine .",NEG,,awful to,0
Kudos to Cathy Glass and to all the other wonderful foster care providers throughout the world .,POS,Cathy Glass,,1
Lackberg 's books just keep getting better with each new novel .,POS,'s books,better,0
Lackberg 's books just keep getting better with each new novel .,POS,Lackberg,better,0
"Lackberg 's characterisation ( even of minor characters ) is spot-on , and her plot sufficiently convoluted to keep the reader guessing to ( almost ) the last page .",POS,Lackberg 's characterisation,spot-on,0
"Lackberg 's characterisation ( even of minor characters ) is spot-on , and her plot sufficiently convoluted to keep the reader guessing to ( almost ) the last page .",POS,plot,sufficiently convoluted,0
Lackberg 's characters grow with each novel she writes and she is a great storyteller .,POS,Lackberg,great,0
Lackberg is an excellent writer ; her books do not recycle the same plot .,POS,Lackberg,excellent,0
Lackberg is one of my favorite authors .,POS,Lackberg,favorite,0
Lacked plot and character development .,NEG,character development,Lacked,0
Lacked plot and character development .,NEG,plot,Lacked,0
"Lamb does both , giving us a fascinating account that is unlike any other .",POS,account,fascinating,0
Lamb even survives an ambush with a British army patrol to get the infantrymans point of view .,POS,Lamb,,1
Lamb is brilliant in her dissection of the tangled web of intrigue which surrounds Afghanistan .,POS,Lamb,brilliant,0
Learned a lot about the power held over people who do not study God 's Word for themselves and are brought into and up in a world that is literally hell on earth .,NEG,power,,1
Learned a lot about the power held over people who do not study God 's Word for themselves and are brought into and up in a world that is literally hell on earth .,NEG,world,,1
