raw_words,sentiment,aspect,opinion,subjectivity
one of the things that drew me to the c302 was the convertible form - factor .,POS,c302,convertible,0
"one of the two usb ports is defective , which is an enormous pain .",NEG,usb ports,"pain, defective",0
"one of them keeps sliding the touchscreen randomly back and forth , and the other one disables a top portion of the screen randomly .",NEG,touchscreen,,1
one place that i find lacking in chromeos is the settings management .,NEG,chromeos,,1
one plus i ' m particularly happy about : a quiet fan - less device that doesn ' t heat up too much !,POS,fan - less device,"quiet, happy",0
one thing keeps it from getting a five - star rave from me .,NEG,,,1
one year later and the laptop is still in great condition !,POS,laptop,great,0
online support from asus says they only repair not replace .,NEG,online support,,1
"only been using it for about a week , continuously getting the error that it can not connect to speakers .",NEG,speakers,,1
only complaint that i took a star off for is that the edge you rest your arms on is not rounded off and it is uncomfortable to rest on them for while .,NEG,edge,"uncomfortable, complaint",0
"only con would be that display is not that bright , although i would say at the brightest setting is probably where it should be .",NEG,display,con,0
"only issue is that the graphics aren ' t quite as good as i expected , but i didn ' t buy this to use as a gaming pc so i ' m not overly concerned about it .",NEU,graphics,' t quite as good as,0
"only problem i have had , which was from the moment i started using it is the audio .",NEG,audio,,1
only thing i really didn ' t like about this was how quickly the battery drained .,NEG,battery,' t like,0
"only thing is i am not sure if there is a delete key , something i use a lot",NEU,delete key,,1
"only three months in , and the laptop won ' t charge .",NEG,laptop,,1
"only used it a short while , but it seems like a sturdy nice little laptop .",POS,laptop,"nice, sturdy",0
"only wish the power button was somewhere else , its too easy to hit accidentally .",NEG,power button,,1
"oops , i didn ' t anticipate android is crippled on here .",NEG,android,,1
"opening it was a little hard but once opened , it ' s easy to add the ram or ssd .",POS,,easy,0
openvpn support needs some serious work still .,NEG,openvpn support,,1
operational speed - - likely the fastest laptop i have ever used ( for basic functions ) .,POS,laptop,fastest,0
"ordered a macbook pro 13inch 256gb from this seller and with the exception of the power button , the keyboard and the trackpad wasn ' t working .",NEG,keyboard,,1
"ordered a macbook pro 13inch 256gb from this seller and with the exception of the power button , the keyboard and the trackpad wasn ' t working .",NEG,macbook pro,,1
"ordered a macbook pro 13inch 256gb from this seller and with the exception of the power button , the keyboard and the trackpad wasn ' t working .",NEG,trackpad,,1
"ordered a macbook pro 13inch 256gb from this seller and with the exception of the power button , the keyboard and the trackpad wasn ' t working .",NEU,power button,,1
ordered in november 2017 but used fewer than 100 hours when vertical red line appeared on monitor .,NEG,monitor,,1
ordered this computer to use in college and also for gaming .,NEU,computer,,1
"original order arrived with damaged screen ; however , i contacted amazon and 2 days later i had the replacement .",NEG,screen,damaged,0
"original order arrived with damaged screen ; however , i contacted amazon and 2 days later i had the replacement .",POS,amazon,,1
"other people online seem to have this same problem with the trackpad , but acer pretends they have never heard of it .",NEG,acer,,1
"other people online seem to have this same problem with the trackpad , but acer pretends they have never heard of it .",NEG,trackpad,,1
"other than my hope that it would be light enough to use as a tablet all the time , this is the chromebook i ' ve been wanting for a long time now .",NEG,chromebook,,1
"other than that , i like it , and this is my first chromebook .",POS,chromebook,like,0
other than that it has been great so far !,POS,,great,0
other than that its components are actually very good .,POS,components,good,0
"other than this , it ' s a decent product .",POS,product,decent,0
"otherwise , build quality is very good , starts quickly , very light .",POS,,light,0
"otherwise , build quality is very good , starts quickly , very light .",POS,build quality,good,0
"otherwise , it ' s a good computer .",POS,computer,good,0
"otherwise , it has everything i can / might / could love .",POS,,love,0
"otherwise , so far it is working well .",POS,,well,0
otherwise computer seems okay .,NEU,computer,okay,0
otherwise i really do love it,POS,,love,0
our phones are usb c so one cable does everything for me .,NEU,usb c,,1
"out of the box , gorgeous laptop .",POS,laptop,gorgeous,0
"outside of that , the keyboard is solid , the back lighting was not a selling point to me .",NEU,back lighting,,1
"outside of that , the keyboard is solid , the back lighting was not a selling point to me .",POS,keyboard,solid,0
"overall , i ' m definitely satisfied , i bought it wanting a well built laptop on the larger end ( which is why i ultimately went with the 14 inch ) with a solid material / frame .",POS,,satisfied,0
"overall , i ' m not very pleased with this computer .",NEG,computer,not very pleased,0
"overall , i ' m very happy i chose this model .",POS,model,happy,0
"overall , i am happy with it and would purchase it again .",POS,,happy,0
"overall , i feel this is the best laptop i ' ve ever purchased or used .",POS,laptop,best,0
"overall , i think it is a great purchase .",POS,,great,0
"overall , if you just need a computer to do basic software development , remote work , or browse the internet , it ' s perfectly fine .",POS,computer,"perfectly, fine",0
"overall , it is a great laptop for the price .",POS,laptop,great,0
"overall , it is not horrible , but i wouldn ' t purchase this model again .",NEG,model,not horrible,0
"overall , the laptop has a solid feel to it .",POS,laptop,solid,0
"overall , the problems are fairly minor and for the price i ' m happy with what i got .",POS,,happy,0
"overall , the way i see it , i ' m getting a big screen hd android galaxy tablet with a keyboard for the price of a tablet .",POS,tablet,,1
"overall , this budget laptop ticks all the boxes and there is nothing on the market that is new with so many features crammed in at this price .",POS,budget laptop,,1
"overall , this is an excellent machine .",POS,machine,excellent,0
"overall , this thing can do very basic stuff , sometimes .",NEU,,,1
"overall , this was a good buy and i still love my purchase nonetheless .",POS,,"good, love",0
"overall , worst chromebook ever and i can ' t wait until it dies !",NEG,chromebook,worst,0
"overall : i like it and am happy for paying a bit over $ 200 for the 4gb model ( at the time of writing this , it sells for $ 220 new ) .",POS,model,like,0
"overall : the specs for this computer looked pretty good , but after using it for a few weeks , the negatives outweigh the positives , and i ' m going to have to return it .",NEG,,,1
"overall : the specs for this computer looked pretty good , but after using it for a few weeks , the negatives outweigh the positives , and i ' m going to have to return it .",POS,specs for this computer,good,0
"overall a decent laptop if not for these problems , also , the laptop has minor screen freezes even while playing low graphical games like league of legends .",NEG,,,1
"overall a decent laptop if not for these problems , also , the laptop has minor screen freezes even while playing low graphical games like league of legends .",POS,laptop,decent,0
overall a good buy .,POS,,good,0
"overall excellent machine , great keyboard & trackpad , very fast , battery lasts for hours , but know what you ' re getting into with chrome os .",POS,,fast,0
"overall excellent machine , great keyboard & trackpad , very fast , battery lasts for hours , but know what you ' re getting into with chrome os .",POS,battery,,1
"overall excellent machine , great keyboard & trackpad , very fast , battery lasts for hours , but know what you ' re getting into with chrome os .",POS,keyboard,great,0
